area|number_of_rooms|floor|type_of_market|parking|elevator|year_of_creation|internet|type_of_building|basement|price_for_m2_in_PLN|balcony|garden|terrace|street|district|city|latitude|longtitude|city_district
67.95|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|9764.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
59.76|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|10033.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
53.1|1.0|1-3|primary|1|0|2025.0|0.0|Apartment|0.0|18400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
48.57|1.0|4-7|primary|1|0|2025.0|0.0|Apartment|0.0|21400.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
38.55|1.0|0|primary|1|0|2024.0|0.0|Apartment|0.0|19200.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
42.3|2.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|12069.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
106.29|4.0|0|primary|0|1|2024.0|0.0|Apartment|0.0|17500.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
82.04|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|22835.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.44|2.0|8+|primary|1|1|2024.0|0.0|Apartment|0.0|15750.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
63.87|3.0|1-3|primary|0|1|2025.0|0.0|Apartment|0.0|13085.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
51.38|2.0|1-3|primary|0|1|2025.0|0.0|Apartment|0.0|15276.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
77.39|4.0|0|primary|1|1|2024.0|1.0|Apartment|0.0|22296.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
66.0|2.0|0|primary|1|1|2022.0|1.0|Apartment|0.0|21609.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
57.1|2.0|1-3|primary|1|1|2022.0|1.0|Apartment|0.0|24256.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
77.1|3.0|1-3|primary|1|1|2022.0|1.0|Apartment|0.0|27129.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
63.1|2.0|1-3|primary|1|1|2022.0|1.0|Apartment|0.0|24150.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
51.39|2.0|1-3|primary|0|1|2025.0|0.0|Apartment|0.0|14736.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
82.04|4.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|22314.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
43.85|2.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|20200.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
54.66|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10373.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
55.81|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10357.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.94|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|10889.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
63.11|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10189.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.54|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10686.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
63.06|3.0|0|primary|1|1|2025.0|1.0|Apartment|1.0|9784.0|1|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.54|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|10896.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
66.61|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10044.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
35.19|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12475.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
55.81|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10500.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
35.19|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12219.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
54.66|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10190.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
35.19|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|12589.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
54.66|3.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|10776.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
55.81|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10177.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.94|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10784.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
49.21|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10790.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
36.21|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|12400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.94|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10680.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
63.11|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10490.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
54.66|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10520.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
66.61|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10389.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
49.21|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10689.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
49.21|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10500.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
66.08|3.0|0|primary|1|1|2025.0|1.0|Apartment|1.0|9685.0|1|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
35.08|2.0|0|primary|1|1|2025.0|1.0|Apartment|1.0|12087.0|1|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
87.44|3.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|8143.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
83.0|4.0|0|primary|1|1|2023.0|1.0|Apartment|0.0|24000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.05|2.0|0|primary|1|1|2023.0|1.0|Apartment|0.0|24500.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.44|2.0|4-7|primary|1|1|2024.0|0.0|Apartment|0.0|15000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
49.86|2.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|16000.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
87.04|4.0|4-7|primary|0|0|2023.0|0.0|Apartment|0.0|13650.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
71.0|3.0|1-3|primary|1|1|2024.0|0.0|Apartment|1.0|7507.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
71.97|4.0|1-3|primary|0|0|2023.0|0.0|Apartment|0.0|8745.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.3|2.0|1-3|primary|0|0|2025.0|0.0|Apartment|0.0|11300.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.29|3.0|1-3|primary|0|0|2025.0|0.0|Apartment|0.0|12000.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
62.83|3.0|1-3|primary|0|0|2025.0|0.0|Apartment|0.0|10400.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.19|2.0|0|primary|0|0|2025.0|0.0|Apartment|0.0|12200.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
62.4|3.0|0|primary|0|0|2025.0|0.0|Apartment|0.0|10300.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
25.8|1.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|15326.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
42.85|2.0|0|primary|0|0|2025.0|0.0|Apartment|0.0|11300.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
43.76|2.0|1-3|primary|0|0|2025.0|0.0|Apartment|0.0|12600.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
73.36|4.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|9058.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
33.77|2.0|1-3|primary|1|0|2024.0|0.0|Apartment|0.0|25000.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
57.65|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
59.05|3.0|1-3|primary|0|1|2024.0|1.0|Apartment|0.0|11000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
65.19|2.0|1-3|primary|0|1|2024.0|1.0|Apartment|0.0|9700.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
110.3|5.0|1-3|primary|0|1|2024.0|1.0|Apartment|0.0|10500.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
40.67|1.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|10260.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
49.0|3.0|0|primary|0|1|2024.0|1.0|Apartment|0.0|11500.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
35.71|1.0|0|primary|0|1|2024.0|1.0|Apartment|0.0|9998.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
60.25|3.0|1-3|primary|0|1|2024.0|1.0|Apartment|0.0|9200.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
87.07|3.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|10400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
54.87|3.0|1-3|primary|1|1|2023.0|0.0|Apartment|0.0|9450.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
57.65|3.0|1-3|primary|1|0|2024.0|0.0|Apartment|0.0|10000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
27.68|1.0|0|primary|1|1|2024.0|0.0|Apartment|0.0|15788.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
53.5|3.0|1-3|primary|0|0|2023.0|0.0|Apartment|0.0|13411.0|1|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
60.0|3.0|1-3|primary|0|0|2023.0|0.0|Apartment|0.0|12500.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
38.03|2.0|0|primary|0|1|2024.0|1.0|Apartment|0.0|10500.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
42.75|2.0|8+|primary|1|0|2024.0|0.0|Apartment|0.0|21060.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.57|2.0|1-3|primary|1|0|2024.0|0.0|Apartment|0.0|16200.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
37.99|2.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|19500.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
26.28|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|17950.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
34.0|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|17350.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
31.04|1.0|4-7|primary|1|1|2025.0|1.0|Apartment|0.0|16880.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
54.35|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|12144.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9475.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9475.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9625.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9925.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9625.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
34.13|1.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|18300.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9925.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
40.6|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
40.6|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9625.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9850.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9700.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9625.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9925.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
77.39|4.0|1-3|primary|0|1|2023.0|1.0|Apartment|0.0|23340.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9475.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9850.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9625.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|10150.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9850.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9925.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
51.39|2.0|4-7|primary|0|1|2025.0|0.0|Apartment|0.0|15168.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.08|2.0|1-3|primary|1|1|2025.0|0.0|Apartment|0.0|14221.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9475.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9550.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9850.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9850.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|10150.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9550.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10075.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
40.6|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9700.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9925.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10075.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|4-7|primary|1|1|2025.0|1.0|Apartment|1.0|9925.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9850.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9550.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
45.58|3.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9775.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9400.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
44.0|2.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|9550.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
42.3|2.0|1-3|primary|1|1|2025.0|0.0|Apartment|1.0|12728.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
94.0|4.0|1-3|primary|1|1|2025.0|1.0|Apartment|1.0|10500.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
50.43|3.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|10384.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
37.76|2.0|1-3|primary|1|1|2024.0|1.0|Apartment|0.0|10664.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
72.1|3.0|1-3|primary|1|1|2024.0|0.0|Apartment|0.0|12065.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
58.39|3.0|0|primary|0|1|2024.0|1.0|Apartment|0.0|10500.0|0|1|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
87.04|4.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|13650.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
66.75|3.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|14700.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
53.15|2.0|1-3|primary|1|1|2023.0|1.0|Apartment|0.0|16275.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
41.54|2.0|1-3|primary|1|0|2021.0|0.0|Apartment|1.0|17471.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
87.39|4.0|1-3|primary|0|1|2024.0|0.0|Apartment|0.0|14000.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
63.87|3.0|1-3|primary|0|1|2025.0|0.0|Apartment|0.0|14165.0|1|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
87.07|4.0|0|primary|0|1|2024.0|0.0|Apartment|0.0|10400.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
47.15|1.0|1-3|primary|0|0|2020.0|0.0|Apartment|0.0|22500.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
68.19|1.0|1-3|primary|0|0|2020.0|0.0|Apartment|0.0|22500.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
56.66|3.0|4-7|primary|1|1|2023.0|0.0|Apartment|0.0|10431.0|0|0|0| serdecznikowa|dąbrowa|gdynia|54.471546|18.467438|gdynia_dąbrowa
