|title|district|area|number_of_rooms|year_of_creation|price_for_m2_in_PLN|type_of_building|garage|balcony|internet|parking|elevator|floor|terrace|basement|garden|type_of_market
7764|Aves Resort and Spa   B.0.05|Gdynia Dąbrowa, Serdecznikowa|28.71|1|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7765|Aves Resort and Spa   B.1.18|Gdynia Dąbrowa, Serdecznikowa|28.71|1|2025|28905|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7766|Aves Resort and Spa   B.1.17|Gdynia Dąbrowa, Serdecznikowa|43.61|2|2025|27060|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7767|Aves Resort and Spa   C.1.26|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|27675|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7768|Aves Resort and Spa   B.1.12|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|27675|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7769|Aves Resort and Spa   C.1.17|Gdynia Dąbrowa, Serdecznikowa|32.7|1|2025|28905|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7770|Aves Resort and Spa   B.2.33|Gdynia Dąbrowa, Serdecznikowa|50.48|1|2025|33087|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7771|Aves Resort and Spa   B.0.04|Gdynia Dąbrowa, Serdecznikowa|25.95|1|2025|26445|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7772|Aves Resort and Spa   B.0.01|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26445|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7773|Aves Resort and Spa   C.1.24|Gdynia Dąbrowa, Serdecznikowa|47.46|2|2025|29397|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7774|Aves Resort and Spa   C.0.04|Gdynia Dąbrowa, Serdecznikowa|56.71|2|2025|25707|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7775|Aves Resort and Spa   C.2.28|Gdynia Dąbrowa, Serdecznikowa|93.17|2|2025|30627|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7776|Aves Resort and Spa   C.0.12|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7777|Aves Resort and Spa   C.0.01|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26445|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7778|Aves Resort and Spa   B.0.11|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26445|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7779|Aves Resort and Spa   C.1.19|Gdynia Dąbrowa, Serdecznikowa|46.7|2|2025|27060|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7780|Aves Resort and Spa   C.0.10|Gdynia Dąbrowa, Serdecznikowa|42.58|2|2025|27060|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7781|Aves Resort and Spa   B.2.29|Gdynia Dąbrowa, Serdecznikowa|48.24|1|2025|29520|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7782|Aves Resort and Spa   C.1.21|Gdynia Dąbrowa, Serdecznikowa|28.71|1|2025|28905|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7783|Aves Resort and Spa   B.0.07|Gdynia Dąbrowa, Serdecznikowa|42.58|2|2025|25830|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7784|Aves Resort and Spa   B.0.09|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7785|Aves Resort and Spa   B.1.22|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|27675|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7786|Aves Resort and Spa   C.1.20|Gdynia Dąbrowa, Serdecznikowa|43.61|2|2025|27060|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7787|Aves Resort and Spa   B.0.10|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7788|Aves Resort and Spa   C.1.15|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|27675|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7789|Aves Resort and Spa   C.2.32|Gdynia Dąbrowa, Serdecznikowa|48.24|1|2025|29520|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7790|Aves Resort and Spa   B.1.13|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|27675|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7791|Aves Resort and Spa   C.0.08|Gdynia Dąbrowa, Serdecznikowa|28.71|1|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7792|Aves Resort and Spa   B.1.16|Gdynia Dąbrowa, Serdecznikowa|45.73|2|2025|27060|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7793|Aves Resort and Spa   C.0.07|Gdynia Dąbrowa, Serdecznikowa|48.8|2|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7794|Aves Resort and Spa   C.0.02|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26445|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7795|Aves Resort and Spa   C.0.05|Gdynia Dąbrowa, Serdecznikowa|28.49|1|2025|26937|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7796|Aves Resort and Spa   C.2.29|Gdynia Dąbrowa, Serdecznikowa|74.34|1|2025|34317|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7797|Aves Resort and Spa   C.0.14|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|26445|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7798|Aves Resort and Spa   B.2.32|Gdynia Dąbrowa, Serdecznikowa|50.48|1|2025|29520|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7799|Aves Resort and Spa   B.2.30|Gdynia Dąbrowa, Serdecznikowa|86.18|2|2025|33087|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7800|Aves Resort and Spa   B.1.15|Gdynia Dąbrowa, Serdecznikowa|65.17|2|2025|28659|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7801|Aves Resort and Spa   C.2.35|Gdynia Dąbrowa, Serdecznikowa|50.48|1|2025|29520|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7802|Aves Resort and Spa   C.1.25|Gdynia Dąbrowa, Serdecznikowa|29.68|1|2025|27675|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7803|Aves Resort and Spa   C.0.11|Gdynia Dąbrowa, Serdecznikowa|5|2|2025|27060|Mieszkanie|0|0|0|0|0|Parter|1|0|0|primary
7804|Aves Resort and Spa   B.2.24|Gdynia Dąbrowa, Serdecznikowa|50.3|1|2025|31980|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7805|Aves Resort and Spa   C.2.27|Gdynia Dąbrowa, Serdecznikowa|50.3|1|2025|31980|Mieszkanie|0|1|0|0|0|2|0|0|0|primary
7806|Atrakcyjne 3 pokojowe mieszkanie w nowym budynku|Gdynia Dąbrowa, Serdecznikowa|53.4|3|2022|10500|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7807|Ostatnie mieszkanie 3-pokojowe z widokiem na morze|Gdynia Dąbrowa, Serdecznikowa|50|2|2023|13205|Mieszkanie|0|0|0|1|0|8|0|0|0|primary
7808|Mieszkanie 2 pokoje Gdańsk Migowo 72mkw|Gdynia Dąbrowa, Serdecznikowa|72.1|3|2024|12621|Mieszkanie|1|1|1|1|1|1|0|1|0|primary
7809|2/3pokoje.Bezpieczny.Kredyt.2%.Blisko.Plaży.Gdańsk|Gdynia Dąbrowa, Serdecznikowa|47.44|2|2024|14300|Mieszkanie|0|0|0|0|0|Parter|0|0|0|primary
7810|Nowa Cegielnia - Activa Deweloper - B2M2 - Gdańsk Kokoszki|Gdynia Dąbrowa, Serdecznikowa|88.68|4|2023|79|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7811|Nowa Cegielnia - Activa Deweloper - B4M3 - Gdańsk Kokoszki|Gdynia Dąbrowa, Serdecznikowa|88.67|4|2023|7923|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7812|Nowa Cegielnia - Activa Deweloper - B3M4 - Gdańsk Kokoszki|Gdynia Dąbrowa, Serdecznikowa|88.67|4|2023|7923|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7813|Nowa Cegielnia - Activa Deweloper - B5M4 - Gdańsk Kokoszki|Gdynia Dąbrowa, Serdecznikowa|88.67|4|2023|7923|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7814|Nowa Cegielnia - Activa Deweloper - B1M3 - Gdańsk Kokoszki|Gdynia Dąbrowa, Serdecznikowa|87.45|4|2023|814|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7815|Nowa Cegielnia - Activa Deweloper - B7M3 - Gdańsk Kokoszki|Gdynia Dąbrowa, Serdecznikowa|87.44|4|2023|8143|Mieszkanie|0|1|0|0|0|1|0|0|0|primary
7816|Demptowska 3 - lokal nr 20|Gdynia Dąbrowa, Serdecznikowa|71.4|3|2023|11648|Mieszkanie|0|0|1|1|1|2|0|0|0|primary
7817|Demptowska 3 - lokal nr 14|Gdynia Dąbrowa, Serdecznikowa|82.58|4|2023|10608|Mieszkanie|0|1|1|1|1|1|0|0|0|primary
7818|Demptowska 3 - lokal nr 7|Gdynia Dąbrowa, Serdecznikowa|81.51|4|2023|10400|Mieszkanie|0|1|1|1|1|Parter|0|0|0|primary
7819|4 pokojowe w Redłowie|Gdynia Dąbrowa, Serdecznikowa|129.87|4|2023|12960|Mieszkanie|1|1|0|0|1|Parter|0|1|0|primary
7820|Nowe Apartamenty z garażem - Gdynia Chylonia|Gdynia Dąbrowa, Serdecznikowa|60|3|2022|10500|Mieszkanie|1|1|1|1|0|1|0|0|0|primary
7821|10 minut od Starego Miasta|Gdynia Dąbrowa, Serdecznikowa|148.55|4|2024|10703|Dom szeregowy|1|0|0|1|0|nan|0|1|1|primary
7822|Mieszkanie - Gdańsk Łostowice|Gdynia Dąbrowa, Serdecznikowa|35.93|2|2024|10298|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7823|Przestronne mieszkanie Morska Park Leszczynki|Gdynia Dąbrowa, Serdecznikowa|67.93|3|2023|11664|Mieszkanie|0|1|1|0|1|8|0|0|0|primary
7824|Mieszkanie - Gdańsk Łostowice|Gdynia Dąbrowa, Serdecznikowa|55.3|3|2023|9403|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7825|Apartament w Gdyni Śródmieście|Gdynia Dąbrowa, Serdecznikowa|32.65|1|2024|18377|Mieszkanie|0|0|0|0|1|1|0|0|0|primary
7826|"Ostatni dom na nowym osiedlu ""Zielona Dąbrowa"" z p"|Gdynia Dąbrowa, Serdecznikowa|196.1|5|2022|8924|Dom bliźniak|1|0|1|1|0|nan|1|1|0|primary
7827|Południe Vita, ul. Kazimierza Wielkiego, 4-pok. - A2/35/M|Gdynia Dąbrowa, Serdecznikowa|100.8|4|2024|7049|Mieszkanie|0|0|0|0|0|3|0|0|0|primary
7828|Południe Vita, ul. Kazimierza Wielkiego, 3-pok. - A2/08/M|Gdynia Dąbrowa, Serdecznikowa|57.31|3|2024|9300|Mieszkanie|0|0|0|0|0|Parter|0|0|0|primary
7829|Południe Vita, ul. Kazimierza Wielkiego, 3-pok. - F3/17/M|Gdynia Dąbrowa, Serdecznikowa|57.31|3|2024|9049|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7830|Południe Vita, ul. Kazimierza Wielkiego, 4-pok. - F2/35/M|Gdynia Dąbrowa, Serdecznikowa|100.78|4|2024|6750|Mieszkanie|0|0|0|0|0|3|0|0|0|primary
7831|Południe Vita, ul. Kazimierza Wielkiego, 4-pok. - F1/32/M|Gdynia Dąbrowa, Serdecznikowa|100.09|4|2024|6750|Mieszkanie|0|0|0|0|0|3|0|0|0|primary
7832|Południe Vita, ul. Kazimierza Wielkiego, 3-pok. - F3/16/M|Gdynia Dąbrowa, Serdecznikowa|56.5|3|2024|9049|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7833|Południe Vita, ul. Kazimierza Wielkiego, 3-pok. - F1/35/M|Gdynia Dąbrowa, Serdecznikowa|69.84|3|2024|7549|Mieszkanie|0|0|0|0|0|3|0|0|0|primary
7834|Południe Vita, ul. Kazimierza Wielkiego, 3-pok. - A3/11/M|Gdynia Dąbrowa, Serdecznikowa|62.8|3|2024|8899|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7835|Południe Vita, ul. Kazimierza Wielkiego, 3-pok. - A1/03/M|Gdynia Dąbrowa, Serdecznikowa|58.8|3|2024|9399|Mieszkanie|0|0|0|0|0|Parter|0|0|0|primary
7836|2 pokojowe nowe w Gdańsku Letnica|Gdynia Dąbrowa, Serdecznikowa|51.48|2|2023|13300|Mieszkanie|0|0|0|1|0|1|0|0|0|primary
7837|Ujeścisko Vita, ul. Przemyska, mieszkanie 4-pok. - B/5.3|Gdynia Dąbrowa, Serdecznikowa|84.17|4|2024|11599|Mieszkanie|0|0|0|0|0|4|0|0|0|primary
7838|Ujeścisko Vita, ul. Przemyska, mieszkanie 4-pok. - E/2.1|Gdynia Dąbrowa, Serdecznikowa|77.54|4|2024|10449|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7839|Ujeścisko Vita, ul. Przemyska, mieszkanie 3-pok. - A/3.2|Gdynia Dąbrowa, Serdecznikowa|66.6|3|2024|11200|Mieszkanie|0|0|0|0|0|2|0|0|0|primary
7840|Ujeścisko Vita, ul. Przemyska, mieszkanie 3-pok. - D/3.6|Gdynia Dąbrowa, Serdecznikowa|67.5|3|2024|10599|Mieszkanie|0|0|0|0|0|2|0|0|0|primary
7841|Ujeścisko Vita, ul. Przemyska, mieszkanie 3-pok. - E/1.2|Gdynia Dąbrowa, Serdecznikowa|58.46|3|2024|11400|Mieszkanie|0|0|0|0|0|Parter|0|0|0|primary
7842|Ujeścisko Vita, ul. Przemyska, mieszkanie 4-pok. - B/2.3|Gdynia Dąbrowa, Serdecznikowa|91.78|4|2024|10999|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7843|Ujeścisko Vita, ul. Przemyska, mieszkanie 3-pok. - E/2.7|Gdynia Dąbrowa, Serdecznikowa|72.57|3|2024|9799|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7844|Ujeścisko Vita, ul. Przemyska, mieszkanie 4-pok. - A/5.1|Gdynia Dąbrowa, Serdecznikowa|93.4|4|2024|12099|Mieszkanie|0|0|0|0|0|4|0|0|0|primary
7845|Ujeścisko Vita, ul. Przemyska, mieszkanie 3-pok. - B/3.7|Gdynia Dąbrowa, Serdecznikowa|58.18|3|2024|10999|Mieszkanie|0|0|0|0|0|2|0|0|0|primary
7846|Ujeścisko Vita, ul. Przemyska, mieszkanie 3-pok. - A/2.9|Gdynia Dąbrowa, Serdecznikowa|59.0|3|2024|10799|Mieszkanie|0|0|0|0|0|1|0|0|0|primary
7847|Mieszkanie H23, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.75|2|2024|9100|Mieszkanie|0|1|1|1|1|4|0|0|0|primary
7848|Mieszkanie H22, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|48.79|2|2024|9300|Mieszkanie|0|1|1|1|1|4|0|0|0|primary
7849|Mieszkanie H18, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.75|2|2024|9100|Mieszkanie|0|1|1|1|1|3|0|0|0|primary
7850|Mieszkanie H17, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|48.79|2|2024|9300|Mieszkanie|0|1|1|1|1|3|0|0|0|primary
7851|Mieszkanie H13, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.7|2|2024|9050|Mieszkanie|0|1|1|1|1|2|0|0|0|primary
7852|Mieszkanie H12, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|48.79|2|2024|9250|Mieszkanie|0|1|1|1|1|2|0|0|0|primary
7853|Mieszkanie H3, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.43|2|2024|9100|Mieszkanie|0|0|1|1|1|Parter|0|0|1|primary
7854|Mieszkanie H2, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|48.63|2|2024|9250|Mieszkanie|0|0|1|1|1|Parter|0|0|1|primary
7855|Mieszkanie G19, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|44.96|2|2024|9350|Mieszkanie|0|1|1|1|1|4|0|0|0|primary
7856|Mieszkanie G18, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|44.96|2|2024|9350|Mieszkanie|0|1|1|1|1|4|0|0|0|primary
7857|Mieszkanie G15, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|44.96|2|2024|9300|Mieszkanie|0|1|1|1|1|3|0|0|0|primary
7858|Mieszkanie G14, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|44.96|2|2024|9300|Mieszkanie|0|1|1|1|1|3|0|0|0|primary
7859|Mieszkanie F23, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.1|2|2024|9250|Mieszkanie|0|1|1|1|1|4|0|0|0|primary
7860|Mieszkanie G1, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|59.07|3|2024|8700|Mieszkanie|0|0|1|1|1|Parter|0|0|1|primary
7861|Mieszkanie F22, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|47.81|2|2024|9500|Mieszkanie|0|1|1|1|1|4|0|0|0|primary
7862|Mieszkanie F18, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.1|2|2024|9200|Mieszkanie|0|1|1|1|1|3|0|0|0|primary
7863|Mieszkanie F5, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|59.07|3|2024|8800|Mieszkanie|0|0|1|1|1|Parter|0|0|1|primary
7864|Mieszkanie H25, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|59.26|3|2024|8550|Mieszkanie|0|0|1|1|1|4|0|0|1|primary
7865|Mieszkanie F14, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|44.96|2|2024|9300|Mieszkanie|0|1|1|1|1|2|0|0|0|primary
7866|Mieszkanie F13, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.7|2|2024|9150|Mieszkanie|0|1|1|1|1|2|0|0|0|primary
7867|Mieszkanie H21, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8650|Mieszkanie|0|0|1|1|1|4|0|0|1|primary
7868|Mieszkanie H16, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8650|Mieszkanie|0|0|1|1|1|3|0|0|1|primary
7869|Mieszkanie H11, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8600|Mieszkanie|0|0|1|1|1|2|0|0|1|primary
7870|Mieszkanie H6, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8500|Mieszkanie|0|0|1|1|1|1|0|0|1|primary
7871|Mieszkanie H1, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|63.46|3|2024|8600|Mieszkanie|0|0|1|1|1|Parter|0|0|1|primary
7872|Mieszkanie F7, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|47.8|2|2024|9250|Mieszkanie|0|1|1|1|1|1|0|0|0|primary
7873|Mieszkanie F11, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8800|Mieszkanie|0|0|1|1|1|2|0|0|1|primary
7874|Mieszkanie F16, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8850|Mieszkanie|0|0|1|1|1|3|0|0|1|primary
7875|Mieszkanie F6, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|64.19|3|2024|8700|Mieszkanie|0|0|1|1|1|1|0|0|1|primary
7876|4 pokojowe mieszkanie z antresola|Gdynia Dąbrowa, Serdecznikowa|89.18|4|2022|7636|Mieszkanie|0|1|0|1|0|1|0|0|0|primary
7877|Mieszkanie F3, Budynek FGH, Nowe Kowale Plus|Gdynia Dąbrowa, Serdecznikowa|53.43|2|2024|9200|Mieszkanie|0|0|1|1|1|Parter|0|0|1|primary
7878|Apartament inwestycyjny przy wodzie w centrum|Gdynia Dąbrowa, Serdecznikowa|25.67|1|2024|17950|Mieszkanie|0|1|1|1|1|3|0|0|0|primary
7879|Apartamenty nad morzem - Gdynia, Redłowo!|Gdynia Dąbrowa, Serdecznikowa|70.43|3|2024|15120|Mieszkanie|0|1|0|0|1|1|0|0|0|primary
7880|Apartament ze wspaniałym widokiem w Gdyni|Gdynia Dąbrowa, Serdecznikowa|44.54|2|2024|22699|Mieszkanie|0|1|0|0|1|14|0|0|0|primary
7881|Apartament w centrum Gdyni|Gdynia Dąbrowa, Serdecznikowa|62.33|3|2024|16000|Mieszkanie|0|0|0|0|0|2|0|0|0|primary
7882|Historyczny charakter osiedla, windy hale garażowe|Gdynia Dąbrowa, Serdecznikowa|45.3|2|2023|17500|Mieszkanie|0|1|0|0|1|2|0|0|0|primary
7883|Activa Deweloper - Cygańska Góra 5 - B.08 - gotowe do odbioru!!|Gdynia Dąbrowa, Serdecznikowa|54.11|2|2023|19500|Mieszkanie|1|1|0|0|1|2|0|0|1|primary
7884|Activa Deweloper - Cygańska Góra 5 - B.03 - gotowe do odbioru!!|Gdynia Dąbrowa, Serdecznikowa|44.91|2|2023|19800|Mieszkanie|1|1|0|0|1|Parter|0|0|1|primary
7885|Activa Deweloper - Cygańska Góra 5 - B.02 - gotowe do odbioru!!|Gdynia Dąbrowa, Serdecznikowa|49.08|2|2023|19700|Mieszkanie|1|1|0|0|1|Parter|0|0|1|primary
7886|Nowoczesna inwestycja w wyjątkowej lokalizacji!|Gdynia Dąbrowa, Serdecznikowa|72.3|3|2024|19934|Mieszkanie|0|1|0|1|1|1|0|0|0|primary
7887|3 pokojowe przestronne mieszkanie premium.|Gdynia Dąbrowa, Serdecznikowa|60.|2|2022|2391|Mieszkanie|1|0|0|0|0|2|0|0|0|primary
7888|3 pokojowe mieszkanie. Ostatnie!|Gdynia Dąbrowa, Serdecznikowa|58.9|3|2022|10475|Mieszkanie|1|0|0|0|0|2|0|0|0|primary
7889|3 pok 65 m2, centrum Gdyni, blisko morza, plaży|Gdynia Dąbrowa, Serdecznikowa|64.97|3|2024|17685|Mieszkanie|0|1|1|1|1|1|0|0|0|primary
7890|SolMarina studio premium nad morzem balkon parking|Gdynia Dąbrowa, Serdecznikowa|32.56|2|2023|30146|Mieszkanie|0|1|1|1|1|2|0|0|0|primary
7891|Jasieńska Living   Nowoczesna willa miejska D2|Gdynia Dąbrowa, Serdecznikowa|215|5|2025|10000|Dom bliźniak|0|0|0|0|0|nan|0|0|0|primary
7892|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|67.93|3|2024|13500|Mieszkanie|0|0|0|1|1|11|0|0|0|primary
7893|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|72.1|4|2024|10583|Mieszkanie|0|0|0|1|1|5|0|0|0|primary
7894|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|49.61|2|2024|11880|Mieszkanie|0|0|0|1|1|3|0|0|0|primary
7895|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|74.88|4|2024|11340|Mieszkanie|0|0|0|1|1|4|0|0|0|primary
7896|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|72.1|4|2024|1015|Mieszkanie|0|0|0|1|1|2|0|0|0|primary
7897|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|71.74|4|2024|11124|Mieszkanie|0|0|0|1|1|10|0|0|0|primary
7898|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|46.7|2|2024|12753|Mieszkanie|0|0|0|1|1|2|0|0|0|primary
7899|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|55.5|1|2024|11016|Mieszkanie|0|0|0|1|1|1|0|0|0|primary
7900|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|55.5|1|2024|11664|Mieszkanie|0|0|0|1|1|7|0|0|0|primary
7901|Malowniczo, a jednocześnie niezwykle wygodnie|Gdynia Dąbrowa, Serdecznikowa|46.7|2|2024|18033|Mieszkanie|0|0|0|1|1|7|0|0|0|primary
7902|Duży apartament ze  120 metrowym ogródkiem|Gdynia Dąbrowa, Serdecznikowa|102.88|4|2024|21905|Mieszkanie|0|0|1|1|1|Parter|0|0|0|primary
7903|Nowoczesne kameralne osiedle na skraju lasu|Gdynia Dąbrowa, Serdecznikowa|96.95|4|2024|1945|Mieszkanie|0|1|1|1|1|1|0|0|0|primary
7904|Nowoczesne kameralne osiedle na skraju lasu|Gdynia Dąbrowa, Serdecznikowa|73.58|3|2024|19136|Mieszkanie|0|1|1|1|1|1|0|0|0|primary
7905|Proneko Osiedle Kaskada Jasień II  mieszkanie 4PA   B3_1M11|Gdynia Dąbrowa, Serdecznikowa|75.87|3|2024|9990|Mieszkanie|1|1|1|1|1|4|0|0|0|primary
7906|Słoneczne mieszkanie z balkonem Gdańsk Łostowice|Gdynia Dąbrowa, Serdecznikowa|60.65|4|2022|9750|Mieszkanie|0|0|0|0|0|2|0|0|0|primary
7907|Osiedle Tres - Mieszkanie 2 pokojowe z balkonem B1 M44|Gdynia Dąbrowa, Serdecznikowa|41.15|2|2024|11130|Mieszkanie|0|1|0|0|1|3|0|0|0|primary
7908|Osiedle Tres - Mieszkanie 3 pokojowe z balkonem - B1 M41|Gdynia Dąbrowa, Serdecznikowa|37.13|3|2024|12173|Mieszkanie|0|1|0|0|1|3|0|0|0|primary
7909|Osiedle Tres - Mieszkanie 2 pokojowe z balkonem- B1 M36|Gdynia Dąbrowa, Serdecznikowa|31.08|2|2024|12387|Mieszkanie|0|1|0|0|1|3|0|0|0|primary
7910|Osiedle Tres - Mieszkanie 3 pokojowe z loggią - B1 M31|Gdynia Dąbrowa, Serdecznikowa|37.13|3|2024|12577|Mieszkanie|0|0|0|0|1|2|0|0|0|primary
7911|Osiedle Tres - Mieszkanie 3 pokojowe z balkonem - B1 M30|Gdynia Dąbrowa, Serdecznikowa|37.13|3|2024|12039|Mieszkanie|0|1|0|0|1|2|0|0|0|primary
7912|Osiedle Tres - Mieszkanie 2 pokojowe z balkonem- B1 M25|Gdynia Dąbrowa, Serdecznikowa|31.08|2|2024|12387|Mieszkanie|0|1|0|0|1|2|0|0|0|primary
7913|Osiedle Tres - Mieszkanie 2 pokojowe z loggią B1 M22|Gdynia Dąbrowa, Serdecznikowa|41.15|2|2024|11495|Mieszkanie|0|0|0|0|1|1|0|0|0|primary
